Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga, Pot.  , Total , PPN , Total Akhir ,No FP,Ket
PT. INDONESIA NIPPON SEIKI,2/13/2026 13:06,26856/TLJ/VGP/XI/25,0691/JL/CKRG/0226,8,KRT03841,PARTISI BLS CF,100.00,PCS,"8,290.00",0,"829,000.00"," 91,190.00 "," 920,190.00 ",04002600053009813,PO : 26856/TLJ/VGP/XI/25            (DLV-2602140015)                          1.DLV-2602130066                       2.DLV-2602110023                       3.DLV-2602063879                       4.DLV-2509041198                       5.DLV-2509161378                       6.DLV-2509241512                       7.DLV-2510021627                       8.DLV-2510031661                       9.DLV-2602033798                       10.DLV-2602043823                       < 16821-090625                             11.DLV-2602043831                      < DLV-2509011137                         12.DLV-2602043834                      < 17389-090725                            13.DLV-2602043837                      < 15769-210325
PT. DAE HWA INDONESIA,2/13/2026 13:40,TLJ/26-0004,0645/JL/CKRG/0226,1,KRT00195,CARTON BOX DH15 380X280X270 CBF,200.00,EA,"7,980.00",0,"1,596,000.00"," 175,560.00 "," 1,771,560.00 ",04002600044396464,PO : TLJ/26-0004                            DO : DLV-2602130076
PT. DAE HWA INDONESIA,2/13/2026 13:40,TLJ/26-0004,0645/JL/CKRG/0226,2,KRT02722,CARTON BOX DH8 POLOS 727X380X320MM K200/M125/K200 C/F,380.00,PCS,"12,800.00",0,"4,864,000.00"," 535,040.00 "," 5,399,040.00 ",04002600044396464,PO : TLJ/26-0004                            DO : DLV-2602130076
PT. DAE HWA INDONESIA,2/13/2026 13:45,TLJ/26-0007,0646/JL/CKRG/0226,1,KRT00191,CARTON BOX DH1 560X380X340 CF,200.00,EA,"9,400.00",0,"1,880,000.00"," 206,800.00 "," 2,086,800.00 ",04002600044396470,PO : TLJ/26-0007                            DO : DLV-2602130077
PT. DAE HWA INDONESIA,2/13/2026 13:46,TLJ/26-0009,0647/JL/CKRG/0226,1,KRT00201,CARTON BOX DH9 300X120X100 MM K125/M125/K125 BF,100.00,EA,"1,380.00",0,"138,000.00"," 15,180.00 "," 153,180.00 ",04002600044396476,PO : TLJ/26-0009                            DO : DLV-2602130078
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. Essilorluxottica Professional Solutions Indonesia,2/13/2026 15:42,PO-000010316,0716/JL/CKRG/0226,1,KRT01557,BOX BULK LOGO PACKING 40X50X40 (CSUCMMS002871),20.00,PCS,"14,900.00",0,"298,000.00"," 32,780.00 "," 330,780.00 ",,PO : PO-000010316 DO : DLV-2602130069 DLV-2602120042
PT. Essilorluxottica Professional Solutions Indonesia,2/13/2026 15:42,PO-000010316,0716/JL/CKRG/0226,2,KRT02787,DUS DISPATH COKLAT SEDANG 175X100X100MM (CSUCMMS003276),800.00,PCS,900.00,0,"720,000.00"," 79,200.00 "," 799,200.00 ",,PO : PO-000010316 DO : DLV-2602130069 DLV-2602120042
PT. Essilorluxottica Professional Solutions Indonesia,2/13/2026 15:42,PO-000010316,0716/JL/CKRG/0226,3,KRT01608,BOX BULK POLOS TERTUTUP 8.8X49X18 CM (ISUPROIS00023),100.00,PCS,"3,400.00",0,"340,000.00"," 37,400.00 "," 377,400.00 ",,PO : PO-000010316 DO : DLV-2602130069 DLV-2602120042
PT WANG SARIMULTI UTAMA,2/13/2026 16:31,PO20260200321,0724/JL/CKRG/0226,1,KRT02719,BOX W6 S W 370X220X130 - BOX W6,112.00,PCS,"4,000.00",0,"448,000.00"," 49,280.00 "," 497,280.00 ",,PO : PO20260200321 DO : DLV-2602130073
PT WANG SARIMULTI UTAMA,2/13/2026 16:31,PO20260200321,0724/JL/CKRG/0226,2,KRT03186,LAYER W6 370X220 - LAYER W6,74.00,PCS,"1,000.00",0,"74,000.00"," 8,140.00 "," 82,140.00 ",,PO : PO20260200321 DO : DLV-2602130073
PT. YAMATOGOMU INDONESIA,2/13/2026 16:33,26010059,0652/JL/CKRG/0226,1,KRT00319,KARTON BOX NS-6,500.00,PCS,"18,695.00",0,"9,347,500.00",0," 9,347,500.00 ",,PO : 26010059                                DO : DLV-2602130081
PT. YAMATOGOMU INDONESIA,2/13/2026 16:33,26010059,0652/JL/CKRG/0226,2,KRT00318,KARTON BOX NS-10,200.00,PCS,"12,389.00",0,"2,477,800.00",0," 2,477,800.00 ",,PO : 26010059                                DO : DLV-2602130081
PT WANG SARIMULTI UTAMA,2/13/2026 16:34,PO20260100147,0725/JL/CKRG/0226,1,KRT03188,LAYER W20 650X380MM - LAYER W20,660.00,PCS,"2,400.00",0,"1,584,000.00"," 174,240.00 "," 1,758,240.00 ",,PO : PO20260100147 DO : DLV-2602130072
PT WANG SARIMULTI UTAMA,2/13/2026 16:37,PO20260100092,0726/JL/CKRG/0226,1,KRT03188,LAYER W20 650X380MM - LAYER W20,33.00,PCS,"2,400.00",0,"79,200.00"," 8,712.00 "," 87,912.00 ",,PO : PO20260100092 DO : DLV-2602130071
PT WANG SARIMULTI UTAMA,2/13/2026 16:37,PO20260100092,0726/JL/CKRG/0226,2,KRT03189,(PARTISI W182) PARTISI W18 (2 HOLE) 520X260X225,41.00,PCS,"3,800.00",0,"155,800.00"," 17,138.00 "," 172,938.00 ",,PO : PO20260100092 DO : DLV-2602130071
"SANOH INDONESIA, PT",2/13/2026 16:42,PL2600295,0727/JL/CKRG/0226,1,KRT00047,BOX 575 X 550 X 340 SNI10,100.00,PCS,"27,342.00",0,"2,734,200.00"," 300,762.00 "," 3,034,962.00 ",,PO : PL2600295 DO : DLV-2602130080 DLV-2602120048
"SANOH INDONESIA, PT",2/13/2026 16:42,PL2600295,0727/JL/CKRG/0226,2,KRT00042,BOX 500 X 330 X 240 SNI11,150.00,PCS,"13,485.00",0,"2,022,750.00"," 222,502.50 "," 2,245,252.50 ",,PO : PL2600295 DO : DLV-2602130080 DLV-2602120048
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 16:46,C90933,0671/JL/CKRG/0226,1,KRT00174,CARTON BOX CB 24-E (K3110-0012),300.00,PCS,"3,734.00",0,"1,120,200.00"," 123,222.00 "," 1,243,422.00 ",04002600050019982,PO : C90933                                   1.DLV-2602130074                       2.DLV-2602110011                       3.DLV-2602093927                       4.DLV-2602103928                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 16:46,C90933,0671/JL/CKRG/0226,2,KRT00179,CARTON BOX CB 34-D (K3110-0009),120.00,PCS,"6,489.00",0,"778,680.00"," 85,654.80 "," 864,334.80 ",04002600050019982,PO : C90933                                   1.DLV-2602130074                       2.DLV-2602110011                       3.DLV-2602093927                       4.DLV-2602103928                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 16:46,C90933,0671/JL/CKRG/0226,3,KRT00434,MASTERBOX M-04 COMMUNICATION SYMBOL (K3110-0060),44.00,PCS,"54,949.00",0,"2,417,756.00"," 265,953.16 "," 2,683,709.16 ",04002600050019982,PO : C90933                                   1.DLV-2602130074                       2.DLV-2602110011                       3.DLV-2602093927                       4.DLV-2602103928                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 16:46,C90933,0671/JL/CKRG/0226,4,KRT00391,LAYER UK 1065X340X5 (K3140-0020),"1,020.00",PCS,"3,663.00",0,"3,736,260.00"," 410,988.60 "," 4,147,248.60 ",04002600050019982,PO : C90933                                   1.DLV-2602130074                       2.DLV-2602110011                       3.DLV-2602093927                       4.DLV-2602103928                       
PT. KAWASAKI MOTOR INDONESIA,2/13/2026 16:46,C90933,0671/JL/CKRG/0226,5,KRT02700,LAYER 1060X370X5 (K3140-0047),"1,500.00",PCS,"3,651.00",0,"5,476,500.00"," 602,415.00 "," 6,078,915.00 ",04002600050019982,PO : C90933                                   1.DLV-2602130074                       2.DLV-2602110011                       3.DLV-2602093927                       4.DLV-2602103928                       
PT. INDOSAFETY SENTOSA INDUSTRY,2/14/2026 11:04,PO/IS510/260200803,0680/JL/CKRG/0226,1,KRT04972 (550X360X160MM EE-122),BOX POLOS,400.00,PCS,"13,335.00",0,"5,334,000.00"," 586,740.00 "," 5,920,740.00 ",,PO : PO/IS510/260200803 DO : DLV-2602140083
PT. SIGMA PACK GEMILANG,2/14/2026 15:48,SPG-PO/365/X-2025,0717/JL/CKRG/0226,1,KRT04154,CB. HPM VB UK 1460X200X1050 K200/M150X3/K200 BCF,10.00,PCS,"92,000.00",0,"920,000.00"," 101,200.00 "," 1,021,200.00 ",,PO : SPG-PO/365/X-2025 DO : DLV-2602140012
PT. SIGMA PACK GEMILANG,2/14/2026 16:25,SPG-PO/048/II-2026,0722/JL/CKRG/0226,1,KRT05142,CB. HPM VA UK 1460X200X1270 K200/M150X3/K200 BC/F,50.00,PCS,"100,000.00",0,"5,000,000.00"," 550,000.00 "," 5,550,000.00 ",,PO : SPG-PO/048/II-2026 DO : DLV-2602140013
PT. SIGMA PACK GEMILANG,2/14/2026 16:30,SPG-PO/036/I-2026,0723/JL/CKRG/0226,1,KRT03547,CB.DPT-IC0G-M034 K200/M125/K200 B/F 570X190X190,100.00,PCS,"6,559.00",0,"655,900.00"," 72,149.00 "," 728,049.00 ",,PO : SPG-PO/036/I-2026 DO : DLV-2602140011
,,,,,,,,,,,,,,,
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,1,KRT01252,CARTON BOX FAN MOTOR INDOOR REGULER K275 M125 K275 BF 2 LAYER DM 11X11X15,200.00,PC,"2,023.00",0,"404,600.00"," 44,506.00 "," 449,106.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,2,KRT00203,CARTON BOX EVAPORATOR REGULER 72X26.5X22.5CM K275/M125/K275 BF 2 LAYER,200.00,PC,"14,800.00",0,"2,960,000.00"," 325,600.00 "," 3,285,600.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,3,KRT05130,BOX POLOS UK 750X265X255 MM KMK 200 CBF (DOUBLE WOOL),100.00,PCS,"16,360.00",0,"1,636,000.00"," 179,960.00 "," 1,815,960.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,4,KRT05131,CARTON BOX CONDENSOR REGULAR UK 64X54.6X28.5 K275/M125/K275 BF DOUBLE FLUTE,100.00,PCS,"29,400.00",0,"2,940,000.00"," 323,400.00 "," 3,263,400.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,5,KRT03538,BOX POLOS UK 700X480X240 MM K275/M125/K275 BF,100.00,PCS,"23,000.00",0,"2,300,000.00"," 253,000.00 "," 2,553,000.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,6,KRT02911,CARTON BOX CFF REGULER 11.5X11X65 K275/M125/K275 BF 2 LAYER,100.00,PCS,"6,720.00",0,"672,000.00"," 73,920.00 "," 745,920.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,7,KRT00204,CARTON BOX EVAPORATOR BIG CAP 96X30X25.5 K275/M125/K275 BF 2 LAYER,100.00,PC,"20,750.00",0,"2,075,000.00"," 228,250.00 "," 2,303,250.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. PANASONIC MANUFACTURING INDONESIA,2/16/2026 9:29,MRO/29342/PC/2026,0655/JL/CKRG/0226,8,KRT00246,CARTON BOX VANE HORIZONTAL (BC) 115X50X940MM,200.00,SET,"4,200.00",0,"840,000.00"," 92,400.00 "," 932,400.00 ",04002600047324644,PO : MRO/29342/PC/2026              DO DLV-2602160086
PT. TECHNO INDONESIA,2/16/2026 9:35,PO/2026/B/002/RMIP,0656/JL/CKRG/0226,1,KRT03849,LAYER CTN 316X206 MM,300.00,PCS,520.00,0,"156,000.00",0," 156,000.00 ",,PO : PO/2026/B/002/RMIP DO : DLV-2602160087
PT. TECHNO INDONESIA,2/16/2026 9:43,PO/2026/A/015/RMIP,0658/JL/CKRG/0226,1,KRT02768,LAYER 530X480MM,150.00,PCS,"1,575.00",0,"236,250.00",0," 236,250.00 ",,PO : PO/2026/A/015/RMIP DO : DLV-2602160088
PT. TECHNO INDONESIA,2/16/2026 9:43,PO/2026/A/015/RMIP,0658/JL/CKRG/0226,2,KRT02767,CARTON BOX 540X490X242 MM,50.00,PCS,"16,500.00",0,"825,000.00",0," 825,000.00 ",,PO : PO/2026/A/015/RMIP DO : DLV-2602160088
PT. TECHNO INDONESIA,2/16/2026 9:43,PO/2026/A/015/RMIP,0658/JL/CKRG/0226,3,KRT02769,PARTISI 530X480x110MM,182.00,PCS,"3,300.00",0,"600,600.00",0," 600,600.00 ",,PO : PO/2026/A/015/RMIP DO : DLV-2602160088
PT. AGRASINDO BERKAH MANDIRI,2/16/2026 9:58,002/ABM/TLJP/I/26,0660/JL/CKRG/0226,1,KRT05120,"KARTON BOX HFAMA UK 24,5X24,5X1,4 CM",500.00,PCS,"3,000.00",0,"1,500,000.00"," 165,000.00 "," 1,665,000.00 ",04002600047464944,PO : 002/ABM/TLJP/I/26                 DO : DLV-2602160089
PT. EHWA INDONESIA,2/16/2026 11:40,PO2501-034,0664/JL/CKRG/0226,1,KRT01333,OUTBOX BOSCH 4.5 2PACK MP20PCS (PM2196),500.00,PCS,"5,723.00",0,"2,861,500.00",0," 2,861,500.00 ",,PO : PO2601-079 PO2602-026       DO : DLV-2602160101
PT. EHWA INDONESIA,2/16/2026 11:40,PO2501-034,0664/JL/CKRG/0226,2,KRT02858,OUTBOX BOSCH SLEEVE 4-5 INCH MP (20PCS) (PM2238),500.00,PCS,"6,566.00",0,"3,283,000.00",0," 3,283,000.00 ",,PO : PO2601-079 PO2602-026       DO : DLV-2602160101
PT. EHWA INDONESIA,2/16/2026 11:40,PO2501-034,0664/JL/CKRG/0226,3,KRT02859,OUTBOX BOSCH SLEEVE 6-7 INCH IP (5PCS) (PM2239),500.00,PCS,"2,793.00",0,"1,396,500.00",0," 1,396,500.00 ",,PO : PO2601-079 PO2602-026       DO : DLV-2602160101
PT. EHWA INDONESIA,2/16/2026 11:40,PO2501-034,0664/JL/CKRG/0226,4,KRT02170,"OUTBOX SGA 14"" MP 9PCS (PM2220)",200.00,PCS,"9,991.00",0,"1,998,200.00",0," 1,998,200.00 ",,PO : PO2601-079 PO2602-026       DO : DLV-2602160101
PT. EHWA INDONESIA,2/16/2026 11:40,PO2501-034,0664/JL/CKRG/0226,5,KRT01108,"OUTBOX GT 4-4.5"" SPYDER MP 120PCS (PM2170)",146.00,PCS,"11,887.00",0,"1,735,502.00",0," 1,735,502.00 ",,PO : PO2601-079 PO2602-026       DO : DLV-2602160101
PT. YAMATOGOMU INDONESIA,2/18/2026 8:26,26010059,0674/JL/CKRG/0226,1,KRT00319,KARTON BOX NS-6,700.00,PCS,"18,695.00",0,"13,086,500.00",0," 13,086,500.00 ",,PO : 26010059 DO : DLV-2602180015
KOPERASI KONSUMEN KARYAWAN KELOMPOK GOBEL,2/18/2026 9:21,2602.0172/K3G-ATK/II/2026,0675/JL/CKRG/0226,1,KRT05121,BOX UK 500X300X200 K200/M125/K200 C/F,500.00,PCS,"9,200.00",0,"4,600,000.00"," 506,000.00 "," 5,106,000.00 ",,PO : 2602.0172/K3G-ATK/II/2026 DO : DLV-2602180018
KOPERASI KONSUMEN KARYAWAN KELOMPOK GOBEL,2/18/2026 9:21,2602.0172/K3G-ATK/II/2026,0675/JL/CKRG/0226,2,KRT05122,BOX UK 320/300/200 K200/M125/K200 C/F,500.00,PCS,"7,100.00",0,"3,550,000.00"," 390,500.00 "," 3,940,500.00 ",,PO : 2602.0172/K3G-ATK/II/2026 DO : DLV-2602180018
KOPERASI KONSUMEN KARYAWAN KELOMPOK GOBEL,2/18/2026 9:21,2602.0172/K3G-ATK/II/2026,0675/JL/CKRG/0226,3,KRT05123,BOX UK 250/170/150 K200/M125/K200 C/F,500.00,PCS,"4,000.00",0,"2,000,000.00"," 220,000.00 "," 2,220,000.00 ",,PO : 2602.0172/K3G-ATK/II/2026 DO : DLV-2602180018
KOPERASI KONSUMEN KARYAWAN KELOMPOK GOBEL,2/18/2026 9:21,2602.0172/K3G-ATK/II/2026,0675/JL/CKRG/0226,4,KRT05124,BOX EVAP UK 700X270X230,200.00,PCS,"10,900.00",0,"2,180,000.00"," 239,800.00 "," 2,419,800.00 ",,PO : 2602.0172/K3G-ATK/II/2026 DO : DLV-2602180018
PT. STAR TEC PACIFIC,2/18/2026 11:16,PO/STP/I/2026/006,0683/JL/CKRG/0226,1,KRT02150,SIDE REEL 10 STP,"1,050.00",SET,"5,900.00",0,"6,195,000.00"," 681,450.00 "," 6,876,450.00 ",04002600050720676,PO : PO/STP/I/2026/006 DO : DLV-2602180122
PT. STAR TEC PACIFIC,2/18/2026 11:19,PO/STP/II/2026/029,0684/JL/CKRG/0226,1,KRT02220,SIDE REEL 550 STP,550.00,SET,"11,800.00",0,"6,490,000.00"," 713,900.00 "," 7,203,900.00 ",04002600050720682,PO PO/STP/II/2026/029 DO : DLV-2602180123
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
PT. EVERPRO INDONESIA TECHNOLOGIES,2/18/2026 14:45,PO20251204000082,4325/JL/CKRG/1225,1,KRT04061,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,"3,000.00",PCS,"17,500.00",0,"52,500,000.00"," 5,775,000.00 "," 58,275,000.00 ",,PO : PO20251204000082              1.DLV-2601063319                       2.DLV-2601053292                       3.DLV-2512303343                       4.DLV-2512243281                       5.DLV-2512193198                       6.DLV-2512183170                       7.DLV-2512163119                       
PT. EVERPRO INDONESIA TECHNOLOGIES,2/18/2026 14:45,PO20251204000082,4325/JL/CKRG/1225,2,KRT04050,(994819000000192) CARTON 5 LAYERS CORRUGATED PAPER OUTER UK 375X375X375 MM HW EXCLUSIVE,"2,000.00",PCS,"18,436.04",0,"36,872,072.00"," 4,055,927.92 "," 40,927,999.92 ",,PO : PO20251204000082              1.DLV-2601063319                       2.DLV-2601053292                       3.DLV-2512303343                       4.DLV-2512243281                       5.DLV-2512193198                       6.DLV-2512183170                       7.DLV-2512163119                       
PERSEROAN TERBATAS - BADAN WIRYAMANTA SADINA,2/18/2026 16:16,3700185441,0718/JL/CKRG/0226,1,KRT05046,FLAVOR BOX RAMADHAN (1X50 SET),32.00,CAR,"382,883.00",0,"12,252,256.00"," 1,347,748.16 "," 13,600,004.16 ",04002600051860607,PO : 3700185441                            DO : DLV-2602180014
PERSEROAN TERBATAS - BADAN WIRYAMANTA SADINA,2/18/2026 16:17,3700185440,0719/JL/CKRG/0226,1,KRT05046,FLAVOR BOX RAMADHAN (1X50 SET),48.00,CAR,"382,883.00",0,"18,378,384.00"," 2,021,622.24 "," 20,400,006.24 ",04002600051860618,PO : 3700185440                            DO : DLV-2602180012
PERSEROAN TERBATAS - BADAN WIRYAMANTA SADINA,2/18/2026 16:17,3700185438,0720/JL/CKRG/0226,1,KRT05045,PARTY PACK RAMADHAN (1X50 SET),20.00,CAR,"513,423.00",0,"10,268,460.00"," 1,129,530.60 "," 11,397,990.60 ",04002600051860614,PO : 3700185438                            DO : DLV-2602180011
PERSEROAN TERBATAS - BADAN WIRYAMANTA SADINA,2/18/2026 16:18,3700183162,0721/JL/CKRG/0226,1,KRT03785,PARTY BOX ACTIVITY (1X50 SET),54.00,CAR,"473,000.00",0,"25,542,000.00"," 2,809,620.00 "," 28,351,620.00 ",04002600051860606,PO : 3700183162                            DO : DLV-2602180010
,,,,,,,,,,,,,,,
,,,,,,,,,,,,," 1,379,850,450.40 ",,
