No,KODE (SKU/ID),Nama,Pad Code,Kode Ipos,Satuan,Kategori,Customer,Stock Aman,Stock Minimum,Harga FG,Last Update,User Update,Price Satuan,BOM Kode,Material Kode,Nama Material,Ratio
,KRT02885,OUT BOX DIABLO 4 -5 INCH P 5PK PET 30% (PM2248),,,PCS,Product,PT. EHWA INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00348,MTRL-00348,SHEET 104 X 120 CM K125/M125/K125 B/F BRUTO,1
,KRT02886,OUT BOX DIABLO 4-5 INCH MP 20PK PET 30% (PM2249),,,PCS,Product,PT. EHWA INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00349,MTRL-00349,SHEET 94 X 75 CM K125/M125X4 CB/F BRUTO,1
,KRT02889,OUT BOX DIABLO 7 INCH IP 3PK PET 3-% (PM2252),,,PCS,Product,PT. EHWA INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00352,MTRL-00352,SHEET 130 X 150 CM K125/M125/K125 B/F BRUTO,1
,KRT02865,OUTBOX BOSCH SLEEVE 8-10 INCH MP (18PCS) (PM2245),,,PCS,Product,PT. EHWA INDONESIA,0,0,4820,05/02/2026 11:17:18,System,Rp 4.820,MTRL-00353,MTRL-00353,SHEET 110 X 150 CM K125/M125/K125 B/F BRUTO,1
,KRT02960,K150/M125/K150 C/F BROWN 515TX375X520,,,PCS,Product,PT. MEIHOKU INDUSTRY INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00375,MTRL-00375,"SHEET 185 X 90,4 CM K150/M125/K150 C/F SCOORE 19,2+52+19,2",1
,KRT02567,OUT BOX BOSCH VA 4-5 INCH IP 5 PCS (PM2093),,,PCS,Product,PT. EHWA INDONESIA,0,0,3973,05/02/2026 11:17:18,System,Rp 3.973,MTRL-00376,MTRL-00376,SHEET 120 X 120 CM K125/M125/K125 B/F BRUTO,1
,KRT00358,LAYER 1065X1065X5 (K3140-0007),,,PCS,Product,PT. KAWASAKI MOTOR INDONESIA,0,0,11004,05/02/2026 11:17:18,System,Rp 11.004,MTRL-00377,MTRL-00377,"SHEET 106,5 X 106,5 CM K200/M125/K200 C/F NETTO",1
,KRT01230,4.5 INCH OUT BOX (30PK)-BSA4790M 315X205X115 (PM2158),,,PCS,Product,PT. EHWA INDONESIA,0,0,3460,05/02/2026 11:17:18,System,Rp 3.460,MTRL-00378,MTRL-00378,"SHEET 108 X 37 CM K150/M125/K125 C/F SCOORE 10,5+16+10,5",1
,KRT00436,MASTERBOX M-01 COMMUNICATION SYMBOL (K3110-0057),,,PCS,Produk,PT. KAWASAKI MOTOR INDONESIA,0,0,131043,24/01/2026 10:55:06,System,Rp 131.043,MTRL-00379,MTRL-00379,SHEET 227 X 134 CM K200/M125X3/K150 CB/F SCOORE 20+101+13,0.53125
,KRT00356,LAYER 1060 X 640 X 7 (K3140-0045),,,PCS,Product,PT. KAWASAKI MOTOR INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00414,MTRL-00414,SHEET 102 X 75 CM K125/M125X4 CB/F BRUTO,1
,KRT02170,"OUTBOX SGA 14"" MP 9PCS (PM2220)",,,PCS,Produk,PT. EHWA INDONESIA,0,0,10300,24/01/2026 10:55:06,System,Rp 10.300,MTRL-00418,MTRL-00418,"SHEET 152 X 46,1 CM K150/M125X3/K125 CB/F",1
,KRT02563,"BOSCH 4.5""-5"" 20PK OUT BOX FOR INDIVIDUAL BOX (PM2144)",,,PCS,Product,PT. EHWA INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00428,MTRL-00428,SHEET 162 X 120 CM K150/M125/K125 B/F BRUTO,1
,KRT01282,HUSQVARNA 12 INCH OUT BOX 10 PK 450X360X80 MM (PM2161),,,PCS,Product,PT. EHWA INDONESIA,0,0,8990,05/02/2026 11:17:18,System,Rp 8.990,MTRL-00472,MTRL-00472,"SHEET 157 X 44,6 CM K150/M125X3/K125 CB/F SCOORE 17,8+9+17,8",1
,KRT01220,CARTON BOX POUNCH STRAPLES (WTB) 135X135X155MM (K150XM125X3/K150 CBF),,,PCS,Product,PT. FUKOKU TOKAI RUBBER INDONESIA,0,0,2100,05/02/2026 11:17:18,System,Rp 2.100,MTRL-00477,MTRL-00477,SHEET 122 X 130 CM K125/M125X3/K125 CB/F BRUTO,1
,KRT03428,CARTON BOX KW UK.530X215X210 KMK 125 BC/F,,,PCS,Product,PT. SAKATA NIMOTECH INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00482,MTRL-00482,"SHEET 151 X 43,3 CM K125/M125X3/K125 CB/F SCOORE 11,1+21+11,1",1
,KRT03429,LAYER UK. 510X190 B/F,,,PCS,Product,PT. SAKATA NIMOTECH INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00483,MTRL-00483,SHEET 153 X 105 CM M125X3 B/F BRUTO,1
,KRT00035,BOX 350X275X80 SNI22,,,PCS,Product,PT. SANOH INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00484,MTRL-00484,"SHEET 156 X 104,3 CM K200/M125/K125/ C/F SCOORE 23,3+73+8",1
,KRT03276,BOX PARTY SET SIAP KIRIM,,,PCS,Product,PT. WIRYAMANTA SADINA,0,0,6000,05/02/2026 11:17:18,System,Rp 6.000,MTRL-00486,MTRL-00486,SHEET 180 X 105 CM WK150/M125X2 B/F BRUTO,1
,KRT01606,LAYER CARTON 1GD (130X80)MM T.14MM,,,PCS,Product,PT. YASUNAGA INDONESIA,0,0,750,05/02/2026 11:17:18,System,Rp 750,MTRL-00490,MTRL-00490,SHEET 110 X 145 CM  K125/M125/K125 B/F BRUTO,1
,KRT03278,BOX FLAVOR BELUM BUNGKUS,,,PCS,Product,PT. WIRYAMANTA SADINA,0,0,4500,05/02/2026 11:17:18,System,Rp 4.500,MTRL-00496,MTRL-00496,SHEET 92 X 170 CM WK150/M125X2 B/F BRUTO,1
,KRT02168,OUTBOX SGA 7 INCH MP 40PCS (PM2219),,,PCS,Product,PT. EHWA INDONESIA,0,0,4900,05/02/2026 11:17:18,System,Rp 4.900,MTRL-00500,MTRL-00500,"SHEET 81,2 X 40 CM K150/M125X3/K125 CB/F SCOORE 10+20+10",1
,KRT01269,CARTON BOX VVA 378X283X210,,,PCS,Product,PT. FLORA JAYA ABADI,0,0,7300,05/02/2026 11:17:18,System,Rp 7.300,MTRL-00512,MTRL-00512,"SHEET 135 X 48,6 CM K200/M125X3/K200 BC/F SCOORE 14,3 + 20 + 14,3",1
,KRT02725,CARTON BOX ME017116 UK 355X355X97 MM (TYPE B PARTISI/LAYER 2 PCS 340X200 MM),,,PCS,Product,PT. FUKOKU TOKAI RUBBER INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00520,MTRL-00520,"SHEET 145 X 45,6 CM K125/M125X3/K125 CB/F 17.8+10+17.8",1
,KRT00050,BOX 695 X 265 X 180 SNI 15,,,PCS,Product,PT. SANOH INDONESIA,0,0,10695,05/02/2026 11:17:18,System,Rp 10.695,MTRL-00523,MTRL-00523,"SHEET 196 X 40 CM K200M125X3/K150 BC/F SCOORE 13,5 + 18,5 + 8",1
,KRT01558,"MASTER BOX DAYTONA UK.110,5 X 26,5 X 32 CM",,,PCS,Product,PT. GUNA BAKTI UNGGUL,0,0,25000,05/02/2026 11:17:18,System,Rp 25.000,MTRL-00529,MTRL-00529,SHEET 143 X 130 CM K125/M125X3/M125 CB/F,1
,KRT02896,CARTON BOX (IND) 335X265X100MM,,,PCS,Product,PT. FUKOKU TOKAI RUBBER INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00533,MTRL-00533,"SHEET 124 X 37,2 CM K125/M125X3/K125 CB/F SCOORE 13.6+10+13.6",1
,KRT00052,BOX 735 X 255 X 200 SNI 09,,,PCS,Product,PT. SANOH INDONESIA,0,0,14415,05/02/2026 11:17:18,System,Rp 14.415,MTRL-00535,MTRL-00535,SHEET 204 X 48 CM K200/M125X3/K150 BC/F SCOORE 13.3+21.4+13.3,1
,KRT01517,"SIKU KARTOON UK. 5 X 5 X 0,4 CM (P= 150 CM)",,,PCS,Product,PT. EHWA INDONESIA,0,0,6000,05/02/2026 11:17:18,System,Rp 6.000,MTRL-00539,MTRL-00539,"SIKU KARTOON UK. 5 X 5 X 0,4 CM (P=150CM)",1
,KRT01586,BOX LOGO POLYCORE 52X42X33CM (CSUCMMS002912),,,PCS,Product,PT. ESSILORLUXOTTICA PROFESSIONAL SOLUTIONS INDONESIA,0,0,14800,05/02/2026 11:17:18,System,Rp 14.800,MTRL-00540,MTRL-00540,"SHEET 194 X 76,2 CM K125/M125x3/K125 CB/F SCOORE 21,6 + 33 + 21,6",1
,KRT03547,CB.DPT-IC0G-M034 UK 570X190X190 K200/M125/K200 B/F,,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00541,MTRL-00541,SHEET 162 X 105 CM K200/M125/K200 B/F BRUTO,1
,KRT03546,BOX DPT ICOG M047 UK 630X190X190 MM K200/M125/K200 B/F,,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00542,MTRL-00542,SHEET 162 X 110 CM K200/M125/K200 B/F,1
,KRT03860,CB.DPT-IC0G-L096 UK 630X130X130 K200/M125/K200 B/F,,,PCS,Produk,PT. SIGMA PACK GEMILANG,0,0,4300,24/01/2026 10:55:06,System,Rp 4.300,MTRL-00543,MTRL-00543,SHEET 114 X 100 CM K200/M125/K200 B/F BRUTO,1.25
,KRT03545,CB.DPT-IC0G-L096 UK 630X130X130 K200/M125/K200 B/F,,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00543,MTRL-00543,SHEET 114 X 100 CM K200/M125/K200 B/F BRUTO,1
,KRT03421,MASTER BOX SAPU ITALY (UK. 121 X 42 X 28 CM),,,PCS,Product,PT. GUNA BAKTI UNGGUL,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00547,MTRL-00547,SHEET 167 X 75 CM K125/M125/K125 C/F BRUTO,1
,KRT03574,"KARTON BOX SUZUKI 14"" UK 395X395X190 K150/M125X3/K150 CB/F",,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00548,MTRL-00548,"SHEET 164 X 60,6 CM K150/M125X3/K150 CB/F SCOORE 20.3 + 20 + 20.3",1
,KRT02662,CARTON BOX A-22 (NEW LOGO) (K3110-0071),,,PCS,Product,PT. KAWASAKI MOTOR INDONESIA,0,0,15072,05/02/2026 11:17:18,System,Rp 15.072,MTRL-00550,MTRL-00550,SHEET 218 X 70 CM K150/M125/K150 C/F BRUTO,1
,KRT03907,BOX KLOSET DUDUK SIRAM EVOGLO (BBP-BOX-DS-EVG),,,PCS,Product,PT. KARYA BUMIMAS PERSADA,0,0,23060,05/02/2026 11:17:18,System,Rp 23.060,MTRL-00566,MTRL-00566,SHEET 140 X 125 CM K125/M125X2 C/F,2
,KRT01103,"PEARL 4"" OUT BOX (PM2049)",,,PCS,Product,PT. EHWA INDONESIA,0,0,1800,05/02/2026 11:17:18,System,Rp 1.800,MTRL-00569,MTRL-00569,SHEET 174 X 130 CM K150/M125/K125 C/F,1
,KRT01652,OUTBOX AM.TOOL KLINCUT MP 100PCS (PM2202),,,PCS,Product,PT. EHWA INDONESIA,0,0,11500,05/02/2026 11:17:18,System,Rp 11.500,MTRL-00570,MTRL-00570,"SHEET 162 X 54,1 CM K150/M125/K125 C/F",1
,KRT02810,"OUTBOX EVOLUTION 14"" MP 5PCS CLEVER (PM2256)",,,PCS,Product,PT. EHWA INDONESIA,0,0,6500,05/02/2026 11:17:18,System,Rp 6.500,MTRL-00571,MTRL-00571,"SHEET 159 X 43,5 CM K150/M125/K125 C/F",1
,KRT01228,DW4712 BOX 258X233X75MM (10PK) (PM2157),,,PCS,Product,PT. EHWA INDONESIA,0,0,2963,05/02/2026 11:17:18,System,Rp 2.963,MTRL-00572,MTRL-00572,"SHEET 108 X 31,3 CM K150/M125/K125 C/F",1
,KRT01318,DUS SEALWARE BAHAMA S (SW 17S) 78X73.5X48.5 CM,,,PCS,Product,PT. GUNA BAKTI UNGGUL,0,0,35500,05/02/2026 11:17:18,System,Rp 35.500,MTRL-00575,MTRL-00575,SHEET 157 X 130 CM K125/M125X4 CB/F BRUTO,1
,KRT00097,CARTON BOX 1000X265X150,,,PCS,Produk,PT. CAC PUTRA PERKASA,0,0,17000,24/01/2026 10:55:06,System,Rp 17.000,MTRL-00577,MTRL-00577,"SHEET 130 X 42,2 CM K150/M125X3/K125 BC/F SCOORE 13,6 + 15 + 13,6",0.25
,KRT00147,CARTON BOX 720X275X160 (BOLONG SAMPING),,,PCS,Produk,PT. CAC PUTRA PERKASA,0,0,16000,24/01/2026 10:55:06,System,Rp 16.000,MTRL-00578,MTRL-00578,SHEET 105 X 90 CM K125/M125X4 BC/F BRUTO,1
,KRT01724,CARTON BOX 720X275X160 (BOLONG SAMPING),,,PCS,Product,PT. CAC PUTRA PERKASA,0,0,16000,05/02/2026 11:17:18,System,Rp 16.000,MTRL-00578,MTRL-00578,SHEET 105 X 90 CM K125/M125X4 BC/F BRUTO,1
,KRT01035,UNIT HOLDER LX110D JAPAN MODEL (430-3200),,,PCS,Product,PT. KAWASAKI MOTOR INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00579,MTRL-00579,"SHEET 174 X 134,5 CM K150/M125/K150 C/F SCOORE 40 + 94,5",2
,KRT03634,CARTON BOX GRILLE ASSY FR MIDSUBASSY 3M0X (3GN SET) UK 1140X480X380 K150/M125X3/K150 BC/F,,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00581,MTRL-00581,SHEET 167 X 133 CM K150/M125/K150 CB/F,1
,KRT02452,BOX WASTAFEL (BBP-BOX-WST),,,PCS,Product,PT. KARYA BUMIMAS PERSADA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00606,MTRL-00606,SHEET 134 X 109 CM K200/M125X3/K200 CB/F NETTO,1
,KRT02569,BOSCH 7 INCH 15 PK MB OUT BOX (PM2133),,,PCS,Product,PT. EHWA INDONESIA,0,0,5800,05/02/2026 11:17:18,System,Rp 5.800,MTRL-00608,MTRL-00608,"SHEET 103 X 43,2 CM K150/M125/K125 CB/F SCORE 11,6+20+11,6",1
,KRT00318,KARTON BOX NS-10,,,PCS,Product,PT. YAMATOGOMU INDONESIA,0,0,12389,05/02/2026 11:17:18,System,Rp 12.389,MTRL-00622,MTRL-00622,"SHEET 124 X 55,5 CM K200/M150X3/K150 CB/F SCOORE 13+29,5+13",1
,KRT02703,CARTON BOX DH11 510X510X420 C/F ; K200/M125/K200,,,PCS,Product,PT. DAE HWA INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00650,MTRL-00650,"SHEET 208 X 93,4 CM K200/M125/K200 C/F SCOORE 25.7 + 42 + 25.7",1
,KRT03710,CARTON BOX ISUZU VC UK 2300X220X940 K200/M150X3/K200 BC/F,,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00668,MTRL-00668,SHEET 256 X 137 CM K150/M125X3/K150 CB/F SCOORE 21.5 + 94 + 21.5,1
,KRT02861,OUTBOX BOSCH DOUBLE 4-5 INCH IP (5PCS) (PM2241),,,PCS,Product,PT. EHWA INDONESIA,0,0,2100,05/02/2026 11:17:18,System,Rp 2.100,MTRL-00678,MTRL-00678,SHEET 110 X 110 CM K125/M125/K125 B/F BRUTO,1
,KRT03872,KARTON BOX MP - 550X360X300 MM K125/M125X4 CBF,,,PCS,Product,PT. PRADANI SUMBER REJEKI,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00681,MTRL-00681,"SHEET 185 X 66,6 CM K125/M125X4 CB/F 18.3 + 30 + 18.3",1
,KRT02811,BIG CARTON BOX LX140C (K3120-0029),,,PCS,Produk,PT. KAWASAKI MOTOR INDONESIA,0,0,56500,24/01/2026 10:55:06,System,Rp 56.500,MTRL-00704,MTRL-00704,"SHEET 224 X 122,5 CM K125/M125X3/K125 BC/F",1
,KRT00020,BIG CARTON BOX LX140C (K3120-0029),,,PCS,Product,PT. KAWASAKI MOTOR INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00704,MTRL-00704,"SHEET 224 X 122,5 CM K125/M125X3/K125 BC/F",1
,KRT02102,MASTER BOX KERANJANG FORTE M (UK.62X45X36 CM),,,PCS,Product,PT. GUNA BAKTI UNGGUL,0,0,15140,05/02/2026 11:17:18,System,Rp 15.140,MTRL-00709,MTRL-00709,SHEET 113 X 90 CM K125/M125X4 CB/F BRUTO,1
,KRT00016,BIG CARTON BOX BXBR 125 (K3120-0024),,,PCS,Product,PT. KAWASAKI MOTOR INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00730,MTRL-00730,"SHEET 223 X 134,8 CM K150/M125/K150 B/F SCOORE 36.3+98.5",1
,KRT01229,OUT BOX DWA47421 OUT BOX 3PK 452X420X40 B/F (PM2067),,,PCS,Product,PT. EHWA INDONESIA,0,0,4500,05/02/2026 11:17:18,System,Rp 4.500,MTRL-00749,MTRL-00749,SHEET 95 X 150 CM K150/M125X3/K125 BC/F BRUTO,1
,KRT04044,"COMM, CPC 8-22 485 X 350 X 275 DOUBLE WALL K125/M125X4 QUALITYMEATS",,,PCS,Product,PT SAM SUNG PRINT PACK INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00755,MTRL-00755,"SHEET 171 X 63,1 CM K125/M125X4 CB/F SCOORE 17.8+27.5+17.8",1
,KRT04043,"COMM, CPC 8-21 390 X 380 X 425 DOUBLE WALL K125/M125X4 MONTAGE",,,PCS,Product,PT SAM SUNG PRINT PACK INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00756,MTRL-00756,"SHEET 158 X 81,1 CM K125/M125X4 CB/F SCOORE 19.3+42.5+19.3",1
,KRT03846,CARTON BOX SUZUKI HANDLE WITH CARE UK 475X405X125 K150/M125X3/K150 CB/F,,,PCS,Product,PT. SIGMA PACK GEMILANG,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00776,MTRL-00776,"SHEET 184 X 56,2 CM K150/M125X3/K150 CB/F SCOORE 21.1+14+21.1",1
,KRT03787,K125/M125/K125 C/F BROWN 100TXL550XP1400,,,PCS,Product,PT. MEIHOKU INDUSTRY INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00782,MTRL-00782,"SHEET 214 X 40,4 CM K150/M125/K150 C/F SCOORE 15.2+10+15.2",1
,KRT04156,MASTER BOX (SABLON-NAF) UK 510X385X130 RAW K150/M125/K150 C/F FX 501 Q,,,PCS,Product,PT GLOBAL BUANA ABADI,0,0,10000,05/02/2026 11:17:18,System,Rp 10.000,MTRL-00810,MTRL-00810,"SHEET 186 X 53,9 CM K150/M125/K150 C/F SCOORE 19.7+14.5",1
,KRT02857,OUTBOX BOSCH SLEEVE 4-5 INCH IP (5PCS) (PM2237),,,PCS,Product,PT. EHWA INDONESIA,0,0,2100,05/02/2026 11:17:18,System,Rp 2.100,MTRL-00819,MTRL-00819,SHEET 100 X 145 CM K125/M125/K125 B/F BTURO,1
,IMP03240,BOX P + (TG200) + COVER LIPAT (MAGNET) UK 680X460X200,,,BOX,Produk,PT. INDONESIA KOITO,0,0,128000,24/01/2026 10:55:06,System,Rp 128.000,MTRL-00828,MTRL-00828,MTRL-00828,1
,KRT04987,"HOBBY LOBBY, HL 12-10 UK 385X220X340 DOUBLE WALL K125/M125X4 KRAFT BAG",,,PCS,Product,PT SAM SUNG PRINT PACK INDONESIA,0,0,0,05/02/2026 11:17:18,System,Rp 0,MTRL-00904,MTRL-00904,MTRL-00904,1
,KRT02194,BOX KAKI MEJA SINGLE WOL,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,1500,24/01/2026 10:55:06,System,Rp 1.500,,,,
,KRT02195,BOX GRANIT DOUBLE WOL,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,37900,24/01/2026 10:55:06,System,Rp 37.900,,,,
,KRT02197,BOX KURSI ISI 4 SINGLE WOL,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,22000,24/01/2026 10:55:06,System,Rp 22.000,,,,
,KRT02217,DUS RAK HANDUK ROCKY,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,6900,24/01/2026 10:55:06,System,Rp 6.900,,,,
,KRT02226,CARTON BOX KAKI UK.50X50X565MM,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,1135,24/01/2026 10:55:06,System,Rp 1.135,,,,
,KRT02184,"DUS PANJANG MIB 104,5",,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,10500,24/01/2026 10:55:06,System,Rp 10.500,,,,
,KRT02068,CARTON BOX JUVENTUS WATON,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,5200,24/01/2026 10:55:06,System,Rp 5.200,,,,
,KRT02069,DUYS RAK HANDUK ROCKY,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,6900,24/01/2026 10:55:06,System,Rp 6.900,,,,
,KRT02099,BOX PANJANG UK.104,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,10500,24/01/2026 10:55:06,System,Rp 10.500,,,,
,KRT02101,BOX PANJANG UK.142,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,13700,24/01/2026 10:55:06,System,Rp 13.700,,,,
,KRT02100,BOX PANJANG UK.100,,,PCS,Produk,CV. AGUNG MANDIRI METAL WORK,0,0,9960,24/01/2026 10:55:06,System,Rp 9.960,,,,
,IMP3889,PARTISI B74 GBWT 40 HOLES UK 290 x 290 x 70 MM,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,82140,24/01/2026 10:55:06,System,Rp 82.140,,,,
,KRT01197,BOX D38L TYPE A 280 X 220 X 85MM,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,3700,24/01/2026 10:55:06,System,Rp 3.700,,,,
,KRT00065,BOX D38L TYPE B 542 X 310 X 85MM,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,5700,24/01/2026 10:55:06,System,Rp 5.700,,,,
,KRT00481,PARTISI INNER BOX D38L TYPE B,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,6200,24/01/2026 10:55:06,System,Rp 6.200,,,,
,KRT01198,PALLET D38L SIZE 1150 X 960 X 120 MM,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,293396,24/01/2026 10:55:06,System,Rp 293.396,,,,
,KRT01199,TOP PALLET 1150 X 960 X 100 MM,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,31160,24/01/2026 10:55:06,System,Rp 31.160,,,,
,KRT01200,BODY / OUTER PALLET 1135 X 945 X 650 MM,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,54527,24/01/2026 10:55:06,System,Rp 54.527,,,,
,KRT00045,BOX 550X360X160MM M150/M125X3/K150 CBF,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,11900,24/01/2026 10:55:06,System,Rp 11.900,,,,
,KRT02066,LAYER (LAYER 530X355MM K125/M125 EF),,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,1100,24/01/2026 10:55:06,System,Rp 1.100,,,,
,KRT00365,LAYER 530X345MM K125/M125 EF,,,PCS,Produk,CV. DAARUL HUDA TEKNIK,0,0,1100,24/01/2026 10:55:06,System,Rp 1.100,,,,
,KRT01789,RSG 7 LITE,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,4800,24/01/2026 10:55:06,System,Rp 4.800,,,,
,KRT01790,RSG 11 LITE,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,5600,24/01/2026 10:55:06,System,Rp 5.600,,,,
,KRT01370,RSG 5B,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,4900,24/01/2026 10:55:06,System,Rp 4.900,,,,
,KRT01347,RSG 6P 1070X248X79 MM,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,5000,24/01/2026 10:55:06,System,Rp 5.000,,,,
,KRT01293,MASTER ARIES 588X438X417MM,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,11300,24/01/2026 10:55:06,System,Rp 11.300,,,,
,KRT01227,ARIES DUS KECIL 408X210X106MM,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,2990,24/01/2026 10:55:06,System,Rp 2.990,,,,
,KRT01545,NAKAS 1P,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,3130,24/01/2026 10:55:06,System,Rp 3.130,,,,
,KRT01267,KCT 288,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,6590,24/01/2026 10:55:06,System,Rp 6.590,,,,
,KRT01379,RSG 5P,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,7795,24/01/2026 10:55:06,System,Rp 7.795,,,,
,KRT01093,RSG 7 1080X247X67MM,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,5000,24/01/2026 10:55:06,System,Rp 5.000,,,,
,KRT01455,RSG 3P,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,5260,24/01/2026 10:55:06,System,Rp 5.260,,,,
,KRT01508,RSG 460,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,6300,24/01/2026 10:55:06,System,Rp 6.300,,,,
,KRT01369,MB 800,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,5895,24/01/2026 10:55:06,System,Rp 5.895,,,,
,KRT01069,KRT 60 (610X345X69MM),,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,4000,24/01/2026 10:55:06,System,Rp 4.000,,,,
,KRT01546,MTK 60,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,4280,24/01/2026 10:55:06,System,Rp 4.280,,,,
,KRT02021,MTK LUXE 80,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,6560,24/01/2026 10:55:06,System,Rp 6.560,,,,
,KRT02022,MTK LUXE 104,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,8490,24/01/2026 10:55:06,System,Rp 8.490,,,,
,KRT02023,MTK LUXE 120,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,9900,24/01/2026 10:55:06,System,Rp 9.900,,,,
,KRT01677,BOX AURA WHITE 120,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,8500,24/01/2026 10:55:06,System,Rp 8.500,,,,
,KRT01963,RMK 72,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,2350,24/01/2026 10:55:06,System,Rp 2.350,,,,
,KRT02062,MTJ-01,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,11000,24/01/2026 10:55:06,System,Rp 11.000,,,,
,KRT02063,MTJ-02,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,11000,24/01/2026 10:55:06,System,Rp 11.000,,,,
,KRT02064,KAKI MEJA,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,3100,24/01/2026 10:55:06,System,Rp 3.100,,,,
,KRT02001,RSG 412,,,PCS,Produk,CV. KINGDOM PANEL INDONESIA,0,0,6100,24/01/2026 10:55:06,System,Rp 6.100,,,,
