
,,,,,LAPORAN PESANAN PENJUALAN DETAIL,,,,,,,,,,,,,,,,PERIODE : 01/01/26 - 28/02/26


,,,,,INSPIRASI MEDIA KREATIF

,,,,,JL. TUKAD BATANGHARI XI NO 2

,,,,,0361-4783465

,,,,,AC : 129-00-1116726-5 



,No Transaksi,,,,,,Tanggal,,,Dept.,,Kode Pel.




,1,KRT05086,,,,,SIKU KARTON UK 5X5X4XP.78 CM,,,,,,,500.00,,,500.00,,PCS,,,,,"5,200.00",0.00,,,,"2,600,000.00"


,,,,,,,,,,,,,,500.00,,,,,,,,,,,,,,,"2,600,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"286,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"2,886,000.00"



,002-CM-B-0126,,,,,,1/22/2026,,,SALE,,PL0004

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05095,,,,,"CARTON BOX FILE 650X350X350MM K125/M125X3/K125 CBF PRINTING 2 SISI 'ACCOUNTING""",,,,,,,30.00,,,30.00,,PCS,,,,,"17,850.00",0.00,,,,"535,500.00"

,2,KRT05096,,,,,"CARTON BOX FILE 650X350X350MM K125/M125X3/K125 CBF PRINTING 2 SISI ""SALES""",,,,,,,50.00,,,50.00,,PCS,,,,,"17,850.00",0.00,,,,"892,500.00"



,,,,,,,,,,,,,,80.00,,,,,,,,,,,,,,,"1,428,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"157,080.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,585,080.00"



,PO-000010914,,,,,,1/22/2026,,,SALE,,PL0091

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM1376,,,,,LAKBAN BENING BESAR,,,,,,,144.00,,,144.00,,PCS,,,,,"6,750.00",0.00,,,,"972,000.00"
,2,TRM1375,,,,,LAKBAN COKLAT BESAR,,,,,,,864.00,,,288.00,,PCS,,,,,"6,750.00",0.00,,,,"5,832,000.00"


,,,,,,,,,,,,,,"1,008.00",,,,,,,,,,,,,,,"6,804,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"748,440.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"7,552,440.00"



,PO-000010843,,,,,,1/22/2026,,,SALE,,PL0091

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4490,,,,,HANDLING BARANG ( BONGKAR - MUAT BARANG ),,,,,,,3.00,,,3.00,,LOT,,,,,"200,000.00",0.00,,,,"600,000.00"



,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,"600,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"66,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"666,000.00"



,MRO/29231/PC/2026,,,,,,1/23/2026,,,SALE,,PL0049

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01097,,,,,CARTON BOX FAN MOTOR OUTDOOR REGULER K275 M125 K275 BF 2 LAYER DM 13X12X16,,,,,,,200.00,,,200.00,,PC,,,,,"5,652.00",0.00,,,,"1,130,400.00"

,2,KRT01252,,,,,CARTON BOX FAN MOTOR INDOOR REGULER K275 M125 K275 BF 2 LAYER DM 11X11X15,,,,,,,200.00,,,200.00,,PC,,,,,"2,023.00",0.00,,,,"404,600.00"

,3,KRT00185,,,,,CARTON BOX COMPRESSOR REGULER 24.5X21X36 K275/M125/K275 BF 2 LAYER,,,,,,,100.00,,,100.00,,PC,,,,,"30,623.00",0.00,,,,"3,062,300.00"

,4,KRT00225,,,,,CARTON BOX PCB REGULER 19X19X7 K275/M125/K275 EF 2 LAYER,,,,,,,400.00,,,400.00,,PC,,,,,"3,515.00",0.00,,,,"1,406,000.00"

,5,KRT05088,,,,,BOX DIE CUT POLOS UK 200X50X30 MM K150/M125/K150 FLUTE,,,,,,,400.00,,,400.00,,PCS,,,,,"1,000.00",0.00,,,,"400,000.00"

,6,KRT00247,,,,,CARTON BOX VANE HORIZONTAL (REG) 85X45X720MM,,,,,,,300.00,,,300.00,,SET,,,,,"3,400.00",0.00,,,,"1,020,000.00"

,7,KRT00059,,,,,CARTON BOX CB OD REGULER 33X25X12 K275/M125/K275 BF 2 LAYER,,,,,,,100.00,,,100.00,,PC,,,,,"7,505.00",0.00,,,,"750,500.00"

,8,KRT00246,,,,,CARTON BOX VANE HORIZONTAL (BC) 115X50X940MM,,,,,,,100.00,,,100.00,,SET,,,,,"4,200.00",0.00,,,,"420,000.00"



,,,,,,,,,,,,,,"1,800.00",,,,,,,,,,,,,,,"8,593,800.00"

,Pot. :,,0.00,,,,,Pajak :,,,"945,318.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"9,539,118.00"



,PO20260123000050,,,,,,1/23/2026,,,SALE,,PL0113

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04061,,,,,(994819000010083) PACKAGING BOX/NEUTRAL LOGO PACKAGING/UK 370X370X430 MM,,,,,,,"5,000.00",,,"4,160.00",,PCS,,,,,"17,500.00",0.00,,,,"87,500,000.00"

,2,KRT04050,,,,,(994819000000192) CARTON 5 LAYERS CORRUGATED PAPER OUTER UK 375X375X375 MM HW EXCLUSIVE,,,,,,,"3,000.00",,,"2,510.00",,PCS,,,,,"18,600.00",0.00,,,,"55,800,000.00"

,3,KRT03985,,,,,(998486000060432) PACKAGING/CARD BOARD/IVORY BOARD/WHITE/27 6MMX200MM/D100012,,,,,,,"12,000.00",,,"12,000.00",,PCS,,,,,900.00,0.00,,,,"10,800,000.00"

,4,KRT03780,,,,,(998486000060400) PACKING/BOX/E-SHAPED INNER CARTON BOX/NO PRINTING /E-SHAPED CORRUGATED PAPER/NATURAL COLOR/280x200x40MM/D500007,,,,,,,"2,300.00",,,"2,300.00",,PCS,,,,,"2,650.00",0.00,,,,"6,095,000.00"

,5,KRT03781,,,,,(998486000060401) PACKING/BOX/F-SHAPED OUTER CARTON/BLACK PRINTING/DOUBLE-LAYER CORRUGATED PAPER/NATURAL COLOR/440X300X485MM/D500051,,,,,,,130.00,,,130.00,,PCS,,,,,"18,960.00",0.00,,,,"2,464,800.00"



,,,,,,,,,,,,,,"22,430.00",,,,,,,,,,,,,,,"162,659,800.00"

,Pot. :,,0.00,,,,,Pajak :,,,"17,892,578.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"180,552,378.00"



,KIPO26010182,,,,,,1/23/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0042,,,,,LEM EPOTEC (NB132),,,,,,,1.00,,,1.00,,BOX,,,,,"265,000.00",0.00,,,,"265,000.00"
,2,TRM0113,,,,,BOLT (BAUT L) M6XP1.0XL16MM (GALVANIZED) (NB030),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,990.00,0.00,,,,"990,000.00"

,3,TRM0111,,,,,BOLT (BAUT L) M5XP.08XL12MM (GALVANIZED) (NB008-1),,,,,,,500.00,,,500.00,,PCS,,,,,"1,113.00",0.00,,,,"556,500.00"

,4,TRM0341,,,,,BOLT (BAUT JP) M3XP0.3XL60MM (GALVANIZED) (NB319),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,360.00,0.00,,,,"360,000.00"

,5,TRM0299,,,,,BOLT (BAUT L) M8XP1.25XL20MM (GALVANIZED) (NB360),,,,,,,500.00,,,500.00,,PCS,,,,,891.00,0.00,,,,"445,500.00"

,6,TRM0545,,,,,BOLT (BAUT JT PHILIP) M5XP0.8XL10MM (GALVANIZED) (NC387),,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,238.00,0.00,,,,"476,000.00"

,7,TRM0101,,,,,BOLT (BAUT JP) M5XP0.8XL10MM (SUS304) (NB575),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,579.00,0.00,,,,"579,000.00"

,8,TRM0114,,,,,BOLT (BAUT L) M6XP1.0XL20MM (SUS304) (NB204),,,,,,,500.00,,,500.00,,PCS,,,,,"1,732.00",0.00,,,,"866,000.00"

,9,TRM4486,,,,,BOLT(BAUT JT) M4XP0.7XL12MM (GALVANIZED) (NB180-1),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,475.00,0.00,,,,"475,000.00"



,,,,,,,,,,,,,,"7,501.00",,,,,,,,,,,,,,,"5,013,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"551,430.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"5,564,430.00"



,008-CM-B-0126,,,,,,1/23/2026,,,SALE,,PL0004

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02896,,,,,CARTON BOX (IND) 335X265X100MM,,,,,,,700.00,,,700.00,,SHEET,,,,,"5,800.00",0.00,,,,"4,060,000.00"
,2,KRT01145,,,,,LAYER POLOS 290X290MM K150/M125/K150 CF,,,,,,,700.00,,,700.00,,SHEET,,,,,480.00,0.00,,,,"336,000.00"

,3,KRT01215,,,,,LAYER LUBANG 8 290X290MM (K150/M125/K150 CF),,,,,,,700.00,,,700.00,,SHEET,,,,,680.00,0.00,,,,"476,000.00"

,4,KRT01147,,,,,LAYER 150X290MM K150/M125/K150 CF,,,,,,,800.00,,,800.00,,SHEET,,,,,340.00,0.00,,,,"272,000.00"

,5,KRT01217,,,,,LAYER 1050X1050MM (K150/M125X3/K150 CBF),,,,,,,200.00,,,10.00,,PCS,,,,,"12,300.00",0.00,,,,"2,460,000.00"

,6,KRT02897,,,,,CARTON BOX 011 SF 180X275X80MM,,,,,,,200.00,,,200.00,,PCS,,,,,"1,900.00",0.00,,,,"380,000.00"
,7,KRT01218,,,,,CARTON BOX HOP TORQUE 305X305X216MM (PRINTING) K150/M125X3/K150 CBF,,,,,,,50.00,,,50.00,,PCS,,,,,"7,100.00",0.00,,,,"355,000.00"

,8,KRT01219,,,,,CARTON BOX HOP TORQUE (SMALL) 115X115X115MM (PRINTING) K200/M125/K200 CF,,,,,,,200.00,,,200.00,,PCS,,,,,"3,600.00",0.00,,,,"720,000.00"

,9,KRT01220,,,,,CARTON BOX POUNCH STRAPLES (WTB) 135X135X155MM (K150XM125X3/K150 BCF),,,,,,,"2,500.00",,,"1,000.00",,SET,,,,,"2,100.00",0.00,,,,"5,250,000.00"

,10,KRT01221,,,,,CARTON BOX ISUZU P/N. 8974968572 UK: 375X280X175MM (K150/M125X3/K150 CB/F),,,,,,,600.00,,,150.00,,SET,,,,,"13,063.00",0.00,,,,"7,837,800.00"

,11,KRT01425,,,,,BOX DPG-MC16-M100 315X315X235MM K150/M125X3/K150 CBF,,,,,,,"1,000.00",,,"1,000.00",,SHEET,,,,,"7,000.00",0.00,,,,"7,000,000.00"

,12,KRT01301,,,,,CARTON BOX 1533660451 CARTON BOX : 375X280X175 MM,,,,,,,300.00,,,100.00,,SET,,,,,"9,000.00",0.00,,,,"2,700,000.00"

,13,KRT02898,,,,,CARTON BOX 1533660412 375X280X175MM,,,,,,,360.00,,,150.00,,SET,,,,,"10,000.00",0.00,,,,"3,600,000.00"

,14,KRT03359,,,,,CARTON BOX 1361890262 375X280X175MM,,,,,,,50.00,,,0.00,,SET,,,,,"13,500.00",0.00,,,,"675,000.00"

,15,KRT02725,,,,,CARTON BOX ME017116 355X355X97 MM (TANPA PARTISI),,,,,,,150.00,,,130.00,,PCS,,,,,"7,300.00",0.00,,,,"1,095,000.00"

,16,KRT01223,,,,,PARTISI DC13D (48609-BZ070) 325X245X110MM K150/M125/K150 CF,,,,,,,600.00,,,0.00,,PCS,,,,,"3,100.00",0.00,,,,"1,860,000.00"



,,,,,,,,,,,,,,"9,110.00",,,,,,,,,,,,,,,"39,076,800.00"

,Pot. :,,0.00,,,,,Pajak :,,,"4,298,448.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"43,375,248.00"



,PO0003202601120008,,,,,,1/23/2026,,,SALE,,PL0011


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04218,,,,,CARTON BOX S/B INNER,,,,,,,100.00,,,100.00,,PCS,,,,,"5,000.00",0.00,,,,"500,000.00"
,2,KRT04219,,,,,CARTON LAYER S/B,,,,,,,"4,500.00",,,"4,500.00",,PCS,,,,,700.00,0.00,,,,"3,150,000.00"
,3,KRT04220,,,,,LAYER INNER RH/LH,,,,,,,250.00,,,250.00,,PCS,,,,,"1,200.00",0.00,,,,"300,000.00"
,4,KRT04032,,,,,PARTISI INNER HOLE 10,,,,,,,300.00,,,300.00,,PCS,,,,,"1,200.00",0.00,,,,"360,000.00"
,5,KRT03719,,,,,PARTISI INNER HOLE 15,,,,,,,100.00,,,100.00,,PCS,,,,,"1,800.00",0.00,,,,"180,000.00"
,6,KRT03720,,,,,PARTISI INNER HOLE 25,,,,,,,100.00,,,100.00,,PCS,,,,,"2,000.00",0.00,,,,"200,000.00"
,7,KRT04030,,,,,PARTISI OUTER HOLE 7 CTR,,,,,,,100.00,,,100.00,,PCS,,,,,"1,200.00",0.00,,,,"120,000.00"
,8,KRT04031,,,,,PARTISI OUTER HOLE 10,,,,,,,150.00,,,150.00,,PCS,,,,,"2,400.00",0.00,,,,"360,000.00"
,9,KRT02422,,,,,PARTISI OUTER HOLE 5 CTR LIPAT,,,,,,,300.00,,,300.00,,PCS,,,,,"1,450.00",0.00,,,,"435,000.00"
,10,KRT02323,,,,,PARTISI OUTER HOLE 5 SIDE (DOUBLE WALL),,,,,,,500.00,,,500.00,,PCS,,,,,"2,300.00",0.00,,,,"1,150,000.00"

,11,KRT04284,,,,,LAYER KARTON PERO,,,,,,,120.00,,,120.00,,PCS,,,,,500.00,0.00,,,,"60,000.00"
,12,KRT04099,,,,,PARTISI OC13D 4 HOLE,,,,,,,250.00,,,250.00,,PCS,,,,,"1,600.00",0.00,,,,"400,000.00"
,13,KRT04100,,,,,PARTISI OC13D 7 HOLE,,,,,,,250.00,,,250.00,,PCS,,,,,"1,900.00",0.00,,,,"475,000.00"


,,,,,,,,,,,,,,"7,020.00",,,,,,,,,,,,,,,"7,690,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"845,900.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"8,535,900.00"



,PO-L-202601000142,,,,,,1/23/2026,,,SALE,,PL0126

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3764,,,,,LAMPU LED 60X60 29W,,,,,,,4.00,,,4.00,,PCS,,,,,"514,750.00",0.00,,,,"2,059,000.00"
,2,TRM3220,,,,,LAMPU LED 30X120 29W,,,,,,,4.00,,,4.00,,PC,,,,,"442,250.00",0.00,,,,"1,769,000.00"


,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,"3,828,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"4,249,080.00"
,,,,,,,,Pajak :,,,"421,080.00",,,,,,,,,,,,Total Akhir :




,PL2600217,,,,,,1/23/2026,,,SALE,,TR7

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0193,,,,,MARKING SNOWMAN PINK,,,,,,,240.00,,,240.00,,PCS,,,,,"14,700.00",0.00,,,,"3,528,000.00"


,,,,,,,,,,,,,,240.00,,,,,,,,,,,,,,,"3,528,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"3,916,080.00"
,,,,,,,,Pajak :,,,"388,080.00",,,,,,,,,,,,Total Akhir :




,PO-000010847,,,,,,1/23/2026,,,SALE,,PL0091

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM1555,,,,,KERTAS HVS 70GR PINK,,,,,,,15.00,,,15.00,,RIM,,,,,"73,190.00",0.00,,,,"1,097,850.00"


,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,"1,097,850.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"1,218,613.50"
,,,,,,,,Pajak :,,,"120,763.50",,,,,,,,,,,,Total Akhir :



,C90993,,,,,,1/23/2026,,,SALE,,PL0023

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04028,,,,,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),,,,,,,100.00,,,100.00,,PCS,,,,,"55,000.00",0.00,,,,"5,500,000.00"



,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"5,500,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"605,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"6,105,000.00"



,GBU/PO/C/01/2026/00060,,,,,,1/23/2026,,,SALE,,PL0087


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01353,,,,,DUS GELAS REVA 72X40X34 CM,,,,,,,50.00,,,50.00,,PCS,,,,,"20,540.00",0.00,,,,"1,027,000.00"
,2,KRT03419,,,,,"DUS KOTAK SABUN BENING (UK 63X46,5X51 CM)",,,,,,,50.00,,,50.00,,PCS,,,,,"19,500.00",0.00,,,,"975,000.00"



,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"2,002,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"220,220.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"2,222,220.00"



,008/CSI/PO/I/2026,,,,,,1/23/2026,,,SALE,,PL0188

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,IMP4462,,,,,MODIF BOX A SIZE BEFORE 1400 X 120 X 400 SIZE AFTER 1400 X 120 X 200,,,,,,,30.00,,,5.00,,PCS,,,,,"29,500.00",0.00,,,,"885,000.00"

,2,IMP4463,,,,,MODIF BOX B SIZE BEFORE 1100 X 120 X 400 SIZE AFTER 1100 X 120 X 200,,,,,,,30.00,,,4.00,,PCS,,,,,"29,500.00",0.00,,,,"885,000.00"

,3,IMP4464,,,,,MODIF BOX D SIZE BEFORE 1400 X 400 X 450 SIZE AFTER 700 X 400 X 450,,,,,,,15.00,,,4.00,,PCS,,,,,"55,700.00",0.00,,,,"835,500.00"

,4,IMP4465,,,,,MODIF BOX E SIZE BEFORE 1200 X 400 X 450 SIZE AFTER 1200 X 320 X 450 (DIPOTONG),,,,,,,15.00,,,5.00,,PCS,,,,,"38,200.00",0.00,,,,"573,000.00"



,,,,,,,,,,,,,,90.00,,,,,,,,,,,,,,,"3,178,500.00"

,Pot. :,,0.00,,,,,Pajak :,,,"349,635.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,528,135.00"



,082/PO/AIP-TLJP/I/25,,,,,,1/26/2026,,,SALE,,TR29


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0284,,,,,FLANGE BOLT M14 X 1.5 X 15,,,,,,,50.00,,,50.00,,PCS,,,,,"7,225.00",0.00,,,,"361,250.00"
,2,TRM0243,,,,,NUT WELDING M.8 X 1.25,,,,,,,"30,000.00",,,"30,000.00",,PCS,,,,,255.00,0.00,,,,"7,650,000.00"


,,,,,,,,,,,,,,"30,050.00",,,,,,,,,,,,,,,"8,011,250.00"

,Pot. :,,0.00,,,,,Pajak :,,,"881,237.50",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"8,892,487.50"



,0002/PJ/CKRG/0126,,,,,,1/26/2026,,,SALE,,PL0192

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4333,,,,,CETAK STICKER SIZE A4,,,,,,,619.00,,,619.00,,LBR,,,,,"4,112.60",0.00,,,,"2,545,699.40"
,2,TRM4334,,,,,CETAK STICKER SIZE A3,,,,,,,103.00,,,103.00,,LBR,,,,,"8,225.24",0.00,,,,"847,199.72"
,3,TRM4335,,,,,CETAK STICKER SIZE 26 X 37.8 CM,,,,,,,464.00,,,464.00,,LBR,,,,,"8,225.24",0.00,,,,"3,816,511.36"


,,,,,,,,,,,,,,"1,186.00",,,,,,,,,,,,,,,"7,209,410.48"

,Pot. :,,0.00,,,,,Pajak :,,,"793,035.15",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"8,002,445.63"



,012-CM-B-0126,,,,,,1/26/2026,,,SALE,,PL0004

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02903,,,,,"CARTON BOX ""TAM"" UK 150X150X50MM K200.M125/K150 BF",,,,,,,400.00,,,400.00,,SHEET,,,,,"1,500.00",0.00,,,,"600,000.00"

,2,KRT02904,,,,,"CARTON BOX ""ADM"" UK 150X150X50MM K200.M125/K150 BF",,,,,,,"1,500.00",,,"1,500.00",,PCS,,,,,"1,550.00",0.00,,,,"2,325,000.00"

,3,KRT02106,,,,,CARTON BOX TAM IMV 150X150X65 MM (K150/M125/K150/B/F),,,,,,,500.00,,,500.00,,PCS,,,,,"1,400.00",0.00,,,,"700,000.00"



,,,,,,,,,,,,,,"2,400.00",,,,,,,,,,,,,,,"3,625,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"398,750.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"4,023,750.00"



,BKS/PO/000104320,,,,,,1/26/2026,,,SALE,,PL0046

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM2452,,,,,SUSU ULTRA UK 125 ML PLAIN,,,,,,,"5,940.00",,,"5,940.00",,PCS,,,,,"3,500.00",0.00,,,,"20,790,000.00"
,2,TRM0354,,,,,SUSU ULTRA UK 250 ML RASA COKLAT,,,,,,,145.00,,,145.00,,PCS,,,,,"5,777.00",0.00,,,,"837,665.00"

,3,TRM0355,,,,,SUSU BEAR BRAND,,,,,,,72.00,,,72.00,,PCS,,,,,"10,600.00",0.00,,,,"763,200.00"
,4,TRM0355,,,,,SUSU BEAR BRAND,,,,,,,266.00,,,266.00,,PCS,,,,,"10,600.00",0.00,,,,"2,819,600.00"
,5,TRM0355,,,,,SUSU BEAR BRAND,,,,,,,322.00,,,322.00,,PCS,,,,,"10,600.00",0.00,,,,"3,413,200.00"
,6,TRM0355,,,,,SUSU BEAR BRAND,,,,,,,108.00,,,108.00,,PCS,,,,,"10,600.00",0.00,,,,"1,144,800.00"
,7,TRM0355,,,,,SUSU BEAR BRAND,,,,,,,24.00,,,24.00,,PCS,,,,,"10,600.00",0.00,,,,"254,400.00"
,8,TRM0385,,,,,PLASTIK KRESEK,,,,,,,6.00,,,6.00,,PAK,,,,,"11,800.00",0.00,,,,"70,800.00"
,9,TRM0384,,,,,GAS 3KG,,,,,,,2.00,,,2.00,,PCS,,,,,"27,000.00",0.00,,,,"54,000.00"
,10,TRM0383,,,,,TELUR,,,,,,,51.30,,,51.30,,KG,,,,,"30,000.00",0.00,,,,"1,539,000.00"


,,,,,,,,,,,,,,"6,936.30",,,,,,,,,,,,,,,"31,686,665.00"

,Pot. :,,0.00,,,,,Pajak :,,,"3,485,533.15",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"35,172,198.15"



,PO26-059-1,,,,,,1/26/2026,,,SALE,,PL0148

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4492,,,,,HYDRAULIC CYLINDER CAP. 5 TON STROKE 232 MM TYPE RSC-,,,,,,,1.00,,,1.00,,UNIT,,,,,"8,857,800.00",0.00,,,,"8,857,800.00"



,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,"8,857,800.00"

,Pot. :,,0.00,,,,,Pajak :,,,"974,358.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"9,832,158.00"



,KIPO26010208,,,,,,1/26/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM1215,,,,,CORRUGATED FLEXIBLE CONDUIT HITAM ID DIA 10MM/OD.16MM TYPE FCP-10 (50MTR./ROLL) (NB115-1),,,,,,,100.00,,,100.00,,MTR,,,,,"1,800.00",0.00,,,,"180,000.00"

,2,TRM0152,,,,,CABLE NYAF Ø2.50 MM2 (WHITE) (100MTR/ROLL) (CC476-1),,,,,,,200.00,,,200.00,,MTR,,,,,"5,840.00",0.00,,,,"1,168,000.00"



,,,,,,,,,,,,,,300.00,,,,,,,,,,,,,,,"1,348,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"148,280.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,496,280.00"



,004/CMG/I/26,,,,,,1/26/2026,,,SALE,,PL0182

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05093,,,,,BOX PACKING HAND OIL PUMP UK 205X185X149 MM K150/M125/K150 C/FLUTE,,,,,,,600.00,,,600.00,,PCS,,,,,"6,190.00",0.00,,,,"3,714,000.00"



,,,,,,,,,,,,,,600.00,,,,,,,,,,,,,,,"3,714,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"408,540.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"4,122,540.00"



,TLJ/26-0004,,,,,,1/26/2026,,,SALE,,PL0053

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00191,,,,,CARTON BOX DH1 560X380X340 CF,,,,,,,200.00,,,200.00,,EA,,,,,"9,400.00",0.00,,,,"1,880,000.00"
,2,KRT00200,,,,,CARTON BOX DH4 380X280X270 CBF,,,,,,,100.00,,,0.00,,EA,,,,,"5,320.00",0.00,,,,"532,000.00"
,3,KRT00201,,,,,CARTON BOX DH9 300X120X100 MM K125/M125/K125 BF,,,,,,,100.00,,,100.00,,EA,,,,,"1,380.00",0.00,,,,"138,000.00"

,4,KRT00195,,,,,CARTON BOX DH15 380X280X270 CBF,,,,,,,900.00,,,900.00,,EA,,,,,"7,980.00",0.00,,,,"7,182,000.00"

,5,KRT00197,,,,,CARTON BOX DH18 380X300X80 MM K125/M125X4 CBF,,,,,,,100.00,,,100.00,,EA,,,,,"6,160.00",0.00,,,,"616,000.00"

